,asin,helpful,reviewText,overall,reviewTime,title,price,brand,reviewLength,reviewWords,usefulness,avgWordLength,expresiveness,ratingDelta,priceDelta,sentiment
142,B00INA090U,"[1, 1]",Did not work as good as they say** I was not happy with the sun visor ** and would not buy agin,1.0,"05 10, 2014",Easy View HD | Flip Down Sun Visor Glare Blocker,10.99,Easy View HD,95,21,1.0,4.523809523809524,0.3470735963113467,0.2389221158021843,0.18843814839126413,0.04038664698600769
143,B003E2LO1A,"[1, 1]",i had it for about 2 weeks and if just stop working. it willnot do anything when you switch to usb charge.,1.0,"09 26, 2011",Gigaware Digital Photo Keychain 1.5&quot;,19.99,Gigaware,106,22,1.0,4.818181818181818,0.3636009104214109,0.2389221158021843,0.34275510339775883,0.5
144,B007SPUNSE,"[3, 16]",Product did not meet up to advertised or hyped claims. Product was not helpful in the applications I intended it for.,1.0,"04 11, 2013",Performix Plasti-Dip Create Your Color Multi-Purpose Rubber Coating Kit,21.61,Plasti Dip International,117,21,0.1875,5.571428571428571,0.3470735963113467,0.2389221158021843,0.3705321552989279,0.06057173013687134
145,B004SVFOVM,"[1, 1]","I installed this myself completely alone. It was on within one hour. Everything is labeled and the directions are very simple and easy to follow. It is on my 2013 Toyota Tacoma and fits like a glove. I have traveled highways at 80 miles an hour and not a single issue. Rain, snow and slush all stays out of the truck bed. Easy on and off. I can unsnap the clips and roll up and load up the back of the truck bed with ease. Very pleased with this product and recommend it to everyone that sees it on the truck.",5.0,"12 20, 2013",TruXedo 255801 TruXport Black Soft Roll-Up Tonneau Cover,286.0,Truxedo,509,101,1.0,5.03960396039604,1.6692587251164772,1.1946105790109216,4.903849903539722,0.9999985694885254
146,B006MLTB6K,"[1, 1]","Since Amazon insists that I review this, let me tell you: This is a window decal. It appears in reality just as it appears in this photo. I believe that's how a transaction is supposed to work. I exchanged currency for this product, and I was not disappointed.",5.0,"07 2, 2013",Deathly Hallows Harry Potter Car Window Decal Sticker White,1.66,Imperial Graphics,260,49,1.0,5.3061224489795915,0.8098383913931424,1.1946105790109216,0.02846290503453125,0.9858665466308594
147,B00026Z3DQ,"[0, 1]","Torin T92003 20 Ton Hydraulic Bottle JackI read through several reviews and noticed comments given by a person stating that when you place your order, you are getting two jack stands, that was very helpful information. I am very pleased with these jack stands and the price and quality are worth the investment!",5.0,"10 15, 2011",Torin T46002A 6 Ton Double Locking Jack Stands (Sold in Pairs),39.0,Torin Jack,311,53,0.0,5.867924528301888,0.8759476478333988,1.1946105790109216,0.6687068050281438,0.9999908208847046
148,B00FPJKO66,"[1, 1]",Works great and was easy to install. I would like the viewing plastic to have been made a little longer especially for SUV visors...but it works well at night and daytime glare. Nice product.,5.0,"03 14, 2014",E-PRANCE 2 in 1 Car Transparent Anti-glare Glass Car Sun Visor for Day &amp; Night Driving,9.99,Generic,191,35,1.0,5.457142857142856,0.5784559938522446,1.1946105790109216,0.17129182005720914,0.9999395608901978
149,B000K7TOLE,"[2, 2]","It arrived the day after ordering, I took it out of the box while on the front porch, squirt a bit into our key lock and was instantly rewarded with a key and lock that now works smoothly again.",5.0,"10 9, 2013",American grease stick graphite lubricant 1.13 oz/32g,3.1,American Grease Stick,194,39,1.0,4.9743589743589745,0.6445652502925011,1.1946105790109216,0.05315361783557041,0.9999717473983765
150,B001INN5IW,"[1, 1]",Bought this for my hardhat at work. It looks really cool and application was very easy. Delivery was swift. Not a bad price for a cool sticker.,5.0,"07 16, 2012",TOOL - Vinyl Decal Sticker #A1438 | Vinyl Color: White,3.46,GraphixFX,143,27,1.0,5.296296296296297,0.4462374809717315,1.1946105790109216,0.0593262960358302,0.9666743278503418
151,B000BYD6V0,"[2, 2]",I have these on my 2002 v6 Firebird and they are a great upper grade set with out the upper grade price!,5.0,"05 8, 2013",Bosch 09792 Premium Spark Plug Wire Set,26.82,Bosch,104,22,1.0,4.727272727272728,0.3636009104214109,1.1946105790109216,0.4598645259193544,0.9907668828964233
152,B007IU7YQI,"[1, 1]","Product arrived packaged well and the instructions are straightforward.  Cleaning the area on the vehicle where these will be applied is a must.  Like others have said, these 3M tapes are seriously sticky, so you only get one chance to land these correctly.My suggestion is to only peel off the inboard side and end tape liners prior to installation and just START to peel the outboard (long) liner at the tailgate end.  Peel only enough so that you can grab it out from under the cap as you start to lay it down.  This allows you to properly position it both against the inner bed wall AND the rear of the outer bed wall.  Once located, begin laying it down completely, keeping it against the inner bed wall. Then, slowly pull the remainder of the tape liner you've already started the rest of the way off as you work forward.  Hope this helps.",5.0,"12 31, 2013",Husky Liners Custom Fit Molded Quad Cap for Select Chevrolet Silverado Models (Black),85.95,Husky Liners,845,155,1.0,5.451612903225807,2.5617336870599403,1.1946105790109216,1.473726920312025,0.9949432611465454
153,B001GUO2J8,"[0, 1]",Works great and only takes a few minutes to apply. The results lasts for several months and they are very cheap insurance for the improved night time / rain visibility.,5.0,"12 29, 2012",12 AQUAPEL Windshield/Glass Water Repellant TREATMENTS,54.0,PPG Industries,168,29,0.0,5.793103448275862,0.4792921091918598,1.1946105790109216,0.9259017300389684,0.999969482421875
154,B004AR52HK,"[1, 1]","I have used this cover about 20 times now and it is a durable simple cover to install quickly if needed.  The cover resisted 40+ mph winds and held its own.  It with stood over an inch of rain over 3 hours and did not cave in.  But it is only worth 4 stars because to withstand any rain accumulation the strap on the back of the jeep better be extremely tight with the cover tucked in as much as possible or the rain accumulation on the cover will cause it to cave in, dumping the water into the back of the jeep.  Also, when the rain accumulates on the cover on top of the jeep it causes it to sag, and now the trick is to remove the cover without all the rain water spilling into your front and back seats.  The picture for the jeep cover shows the cover over the hard or soft top of a jeep, making it look like water will just run off of it.  But the reason anyone has this cover is to put over their jeep when the top is off to protect it from rain.  Therefore, once again a good strategy is needed to remove the cover without rain water spilling into the jeep.",4.0,"11 30, 2012",Genuine Jeep Accessories 82210323 Black Vehicle Cover,127.68,Jeep,1065,213,1.0,5.0,3.5203179054436595,0.9556884632087372,2.1892432016921397,0.9876527786254883
155,B003N6H9W0,"[2, 2]","I was a little unsure about buying this set online, but they are in fact the correct mounts for my Accord. I have a 1999 3.0L V6 Accord EX sedan. Also, these were a great price and I could not find them cheaper anywhere else.If you're replacing one of the hydraulic mounts, or more than 2 others - it's a good idea to replace the entire set.I did not install these myself, rather when my transmission was replaced I had the mechanic put these in. He installed all but the rear hydraulic mount as it would have required a lot of extra work to remove.They seem to work just fine, and they match the factory equipment almost exactly. The mount that goes just above the serpentine belts does not have a small metal piece that my factory mount had, but it does not seem to matter. The metal piece served no function I could discern.I do have experience removing these mounts (the factory mounts anyway), and some of them are rather difficult. You absolutely will need an impact wrench, and probably a heavy one at that. We had to use 200+ lbs of air pressure and a 3/4"" impact wrench to remove the upper bolts on the front and back mounts. Removing the rear mount was nearly impossible for me, mainly because the top bolt is difficult to access. I was salvaging a transmission from a wrecked accord and we were able to move things around a bit more than one might on a car that you don't want to mess up.If possible, use an engine hoist to suspend the engine & transmission and simply lift both up a few inches in order to replace these.Your mileage may vary.I give the product 5 stars because it's exactly what I needed at a great price.",5.0,"07 16, 2011",M064 98-02 Honda Engine Motor Mount 5PCS Accord Odyssey 3.0L V6 Acura CL TL With Hydraulic 98 99 00 01 02,96.8,MotorKing,1633,315,1.0,5.184126984126984,5.206103944670201,1.1946105790109216,1.659764582736521,2.9802322387695312e-08
156,B000EQJUOC,"[1, 1]","Beware, the text of the description does not state front or rear.  The main picture shows FRONT pads, while the second picture shows REAR pads.  What shipped is REAR pads.",4.0,"07 11, 2013","Wagner QuickStop ZD536 Ceramic Disc Pad Set Includes Pad Installation Hardware, Rear",22.52,Wagner,171,30,1.0,5.7,0.4958194233019239,0.9556884632087372,0.38613531408291796,0.5
157,B003172AAW,"[4, 4]","Love this product, works great and looks great.  The reusable filter is stainless steel but the cover is NOT chrome. It is Polished aluminum, still looks very nice. Online price beats the $120.00 dealer wanted.",5.0,"08 1, 2012",PC Racing PCS4C Stainless Steel Polished Aluminum Flo Oil Filter,90.04,PC Racing,210,36,1.0,5.833333333333332,0.5949833079623087,1.1946105790109216,1.5438554031983096,0.9999536275863647
158,B000C5DUN2,"[2, 2]","I purchased this product 5 years ago. The product was as described and worked fine. I found the instructions to install on the internet. Be very care when installing, you will be working around the drivers side air bags. Maybe get a professional to do this job. This part was priced right and you can save some money.",5.0,"02 1, 2013",Motorcraft SW5928 Cruise Control Switch,81.49,Motorcraft,317,58,1.0,5.465517241379311,0.9585842183837197,1.1946105790109216,1.3972542959421397,0.9999722838401794
159,B004JP2UY6,"[1, 1]","Sure it supports the weight, but ultimately like all aluminum products...it bends and gets dinks in it.  I think a couple add-on design changes would make this a better solution to get into my Toyota Tacoma truck, but overall..too expensive for what it is.",3.0,"04 24, 2013",PRAIRIE VIEW LOADING RAMP M/C FOLDING P.V.I MC1296,182.84,Prairie View,256,47,1.0,5.446808510638298,0.7767837631730141,0.7167663474065529,3.135034672598611,0.9961192607879639
160,B005EHNRF4,"[1, 1]","I'm giving it 2 stars in the extremely off chance that I just haven't used it for the right task yet, but so far I've tried it on paint and on brake dust stained rims, and all it did was make my job annoyingly hard because i wound up with no change AND a bunch of purple crap i needed to find a way to keep from staining my customer's driveway. It turns purple just reacting with oxygen...pretty sure...a total gimmick that I doubt has anything to do with a sign that it's actually ""working"". Guess they put it on amazon because billy mays isn't around for a television ad.",2.0,"05 23, 2013",CarPro Iron X Iron Remover 50ml,4.75,Cquartz,573,118,1.0,4.8559322033898304,1.950223064987568,0.4778442316043686,0.08144505958676111,4.1425228118896484e-06
161,B000C3XD3G,"[0, 1]","I wanted to buy a Cold air intake system for my 05 scion tc and it looked like the to main brands out their where Injen and K&N.  I decied to go with this one because injen more of a reputaion to me and it was also slightly cheaper and looked nicer.  The pipes are aluminum and looked great.  My car is noticabley faster and i get a nice little wistle when a hit the throttle from about 3k rpm.  I am no michanic so it was a little difficult to install but me and my buddy managed to figure it out in about 3 hours.  It took some time to put the second piece of pipe in that brings the air from the filter in the bumper up to the main pipe and i had to brace it to something easle then the origonal spot but it ended up working out great.  I still have to see if I am getting better gas mileage if I drive gentally.  This works great but I might look at If K&N has a short ram system that does not have the filter intake spot inside of the pumper so low because water is a fear, I am not really worried cause im no puddle racer.",5.0,"06 11, 2012","K&amp;N 69-8607TB Typhoon Air Intake Kit, Cold Air, Blue",294.99,K&amp;N,1028,215,0.0,4.78139534883721,3.553372533663788,1.1946105790109216,5.057995395262876,1.0
